UserID,Age,Gender,TotalSpent,AverageSpent,CoursesEnrolled,AverageRating,FavoriteCategory,FavoriteLevel,PreferredType,PaymentMethod,TeacherRating,TeacherExperience,Cluster,PC1,PC2
U01585,27,1,891.67,81.06090909090909,11,3.441818181818182,6,1,0,2,4.792727272727273,22.363636363636363,0,3.223943403553867,-0.8163141589896923
U01586,27,1,1193.63,85.25928571428572,14,3.0142857142857147,7,1,0,2,4.8028571428571425,22.285714285714285,0,3.844823680101608,-0.7006801604448226
U01587,27,1,37.89,18.945,2,2.615,2,0,0,1,3.4,10.5,1,0.1080036585137994,-0.7297680834678577
U01588,32,1,0.0,0.0,1,3.45,10,2,0,0,2.22,2.0,3,-1.6301933731221254,-1.1910526806202792
U01589,16,0,0.0,0.0,1,4.94,2,1,0,2,1.86,1.0,3,-1.4609367641846824,-0.8269225258801286
U01590,33,1,0.0,0.0,1,4.68,10,1,0,2,3.32,14.0,3,-0.24677688890992597,-1.6853132665109072
U01591,32,0,0.0,0.0,2,3.01,0,0,0,0,3.6849999999999996,6.5,1,-0.033170055654933646,-0.8147090262730399
U01592,33,1,0.0,0.0,4,2.295,2,1,0,2,4.0075,7.0,1,0.1828828695011726,-0.993537213606918
U01593,34,1,0.0,0.0,1,4.44,5,1,0,1,2.38,1.0,3,-1.382750243827014,-1.1048431041190319
U01594,35,1,37.89,37.89,1,1.3,11,0,1,0,3.07,7.0,1,-0.847941330233259,0.60082473234487
U01595,15,1,592.85,296.425,2,3.5,0,0,1,0,3.165,6.0,2,0.3200200417101841,2.7315965088090706
U01596,22,1,0.0,0.0,2,2.3899999999999997,3,1,0,2,3.765,8.5,1,-0.06822790877838153,-0.9063611919897924
U01597,21,0,299.57,299.57,1,3.74,3,1,1,0,2.92,1.0,2,-0.7466118030495562,2.4174858751698483
U01598,30,0,0.0,0.0,1,3.32,11,1,0,0,2.79,3.0,3,-1.2621423943385717,-1.2937402629306003
U01599,29,0,0.0,0.0,1,2.98,8,0,0,0,1.86,1.0,1,-1.574750301251578,-0.9267274015333508
U01600,29,0,326.02,326.02,1,2.69,1,2,1,0,1.06,3.0,2,-1.3126130982458302,2.9281539753630246
U01601,23,0,346.71,173.355,2,2.87,4,0,0,0,3.36,11.0,1,0.4592980036460631,0.15445197907218103
U01602,31,0,871.4,67.03076923076922,13,3.276153846153846,0,1,0,0,4.85,21.923076923076923,0,3.6714663538556502,-0.5583652216246859
U01603,32,1,89.59,44.795,2,2.1350000000000002,0,0,0,2,2.08,3.5,1,-0.8005664701719147,-0.25961278119281994
U01604,31,0,0.0,0.0,1,3.45,10,2,0,2,2.45,3.0,3,-1.4656450489026216,-1.3266577199561667
U01605,18,1,57.32,57.32,1,4.74,11,0,1,2,2.83,1.0,3,-1.3836114620924203,0.43607410415487285
U01606,17,0,346.71,346.71,1,1.23,10,0,1,0,2.45,3.0,2,-0.8619753152649805,2.73092314580447
U01607,25,1,89.59,89.59,1,2.68,0,2,1,0,1.55,3.0,2,-1.442716852553402,1.6145037884732838
U01608,15,0,0.0,0.0,1,1.73,7,2,0,0,3.46,6.0,1,-0.6901938748123693,-0.8427601021477497
U01609,15,1,0.0,0.0,1,2.2,11,1,0,0,2.17,4.0,1,-1.4258070882241727,-0.9088796657323562
U01610,31,1,0.0,0.0,1,2.01,8,0,0,0,2.22,2.0,1,-1.3648994556672176,-0.8517365553629518
U01611,27,1,0.0,0.0,1,2.01,8,0,0,0,3.1,2.0,1,-1.0117386222224687,-0.918528923167626
U01612,29,1,0.0,0.0,1,1.73,7,2,0,0,3.46,6.0,1,-0.7153286787903939,-0.961949081057494
U01613,25,1,0.0,0.0,1,4.94,2,1,0,2,3.24,6.0,3,-0.5656838493424109,-1.1131068344359984
U01614,17,1,0.0,0.0,1,4.66,5,2,0,0,3.13,5.0,3,-0.8597713401378508,-1.066003534441561
U01615,29,1,0.0,0.0,1,1.81,7,0,0,2,2.17,4.0,1,-1.2115593859575007,-0.8506353956872006
U01616,20,1,0.0,0.0,1,3.32,11,1,0,0,2.17,4.0,3,-1.4393910581391312,-1.1059774571800247
U01617,21,1,0.0,0.0,1,1.28,9,1,0,1,2.92,1.0,1,-1.2789840561852228,-0.8440404695632592
U01618,15,0,898.9499999999999,69.14999999999999,13,3.129230769230769,8,0,0,0,4.85,21.923076923076923,0,3.507659856866777,-0.7757558633031821
U01619,20,0,490.9,490.9,1,4.55,0,1,1,1,1.55,3.0,2,-0.7606481660231325,3.6991889176819606
U01620,19,0,0.0,0.0,1,4.44,5,1,0,1,3.23,10.0,3,-0.3571678326264558,-1.1679859120510714
U01621,16,0,0.0,0.0,2,1.905,1,0,0,0,3.4450000000000003,9.0,1,0.04120436349770926,-0.5590744845764105
U01622,15,0,0.78,0.78,1,3.89,7,0,1,1,2.61,4.0,1,-1.1567036732581792,0.48659044633210186
U01623,23,1,0.0,0.0,1,2.14,5,1,0,0,2.33,4.0,1,-1.1463473818643624,-0.6732350817121001
U01624,34,0,809.56,202.39,4,3.265,0,0,1,0,3.8375,10.0,2,1.284153734535861,1.993244207140514
U01625,33,0,394.26,131.42,3,3.2099999999999995,2,2,0,1,3.8800000000000003,10.666666666666666,3,0.6629532302099455,-0.23337707810141337
U01626,26,0,0.0,0.0,1,4.14,6,1,0,1,2.61,4.0,3,-1.0853664043748352,-1.1189547212483388
U01627,23,0,732.86,56.37384615384615,13,2.856923076923077,2,1,0,1,4.79,22.384615384615383,0,3.4682176292338687,-0.6917855408023484
U01628,26,1,1576.41,112.60071428571429,14,2.5435714285714286,1,0,0,1,4.8028571428571425,22.285714285714285,0,4.560846664659063,0.07577041760493954
U01629,28,0,53.86,53.86,1,2.47,6,1,1,0,2.99,4.0,2,-0.9710888385594668,0.8857686634013645
U01630,33,1,0.0,0.0,1,3.02,3,2,0,2,2.18,1.0,3,-1.4718764577169945,-0.8338126672952975
U01631,18,0,394.26,197.13,2,1.435,2,0,0,0,3.9299999999999997,9.0,1,0.6880019925371388,0.6011585823729806
U01632,21,1,0.0,0.0,1,3.93,2,2,0,1,1.86,1.0,3,-1.5520081751510846,-0.6957533424143916
U01633,34,1,0.0,0.0,1,4.68,10,1,0,0,3.32,14.0,3,-0.2333527266280638,-1.6092193099484189
U01634,35,1,0.0,0.0,1,3.02,3,2,0,2,2.18,1.0,3,-1.4736044355217537,-0.853932108780003
U01635,18,0,743.14,53.08142857142857,14,2.9021428571428567,1,0,0,1,4.8028571428571425,22.285714285714285,0,3.7231452624785697,-0.6052169245390879
U01636,19,1,0.0,0.0,1,4.45,4,0,0,2,1.79,4.0,3,-1.2646187400393105,-0.8859876373765382
U01637,30,1,1567.34,120.56461538461538,13,3.713846153846154,5,1,0,1,4.7,23.076923076923077,0,4.204260906291124,-0.2942622837011933
U01638,26,1,0.0,0.0,1,2.2,11,1,0,1,1.07,5.0,1,-1.8060527504049686,-0.9387142634663919
U01639,27,1,0.0,0.0,1,2.43,9,2,0,2,1.06,3.0,3,-1.9821171516699154,-0.9073991599179635
U01640,23,0,0.0,0.0,1,4.72,8,2,0,0,1.39,4.0,3,-1.7285542201733304,-1.0982125126603852
U01641,17,1,0.0,0.0,1,4.1,6,2,0,1,2.99,4.0,3,-1.0285004294954347,-1.063382908384636
U01642,26,1,0.0,0.0,1,3.65,3,1,0,1,2.92,1.0,3,-1.0806147147233647,-0.877258305008054
U01643,25,1,89.59,89.59,1,2.68,0,2,1,1,3.01,6.0,2,-0.6490685785697279,1.364182691522923
U01644,23,1,487.92,162.64000000000001,3,3.526666666666667,1,0,0,1,4.033333333333334,8.666666666666666,1,0.8936147846175786,0.14357831590765557
U01645,19,1,0.78,0.26,3,3.3333333333333335,1,0,0,0,4.0633333333333335,10.0,1,0.4522717002744374,-0.8526380924817002
U01646,28,0,0.0,0.0,1,2.43,9,2,0,1,2.17,4.0,3,-1.448159700643578,-1.0409243755553803
U01647,17,0,1297.69,99.8223076923077,13,3.5084615384615385,2,1,0,0,4.73,22.846153846153847,0,4.066151569129449,-0.18477480857873502
U01648,22,0,118.46000000000001,29.615000000000002,4,2.4924999999999997,7,0,0,1,3.935,6.25,1,0.1630328113539526,-0.9168265934203677
U01649,35,1,2151.13,165.47153846153847,13,2.853846153846154,0,2,0,1,4.73,22.846153846153847,0,4.898439592389279,0.526816528107829
U01650,33,1,0.0,0.0,1,1.81,7,0,0,2,1.39,4.0,1,-1.5249810287391554,-0.796005670015945
U01651,25,0,212.39,212.39,1,3.15,5,0,1,1,1.39,4.0,2,-1.2545606252264139,1.9684624706848048
U01652,35,1,327.99,163.995,2,2.72,2,1,0,2,2.1550000000000002,2.0,1,-0.756143299303246,0.2595461067859481
U01653,21,0,0.0,0.0,1,2.61,4,0,0,1,3.31,7.0,1,-0.4063083486285597,-0.8580491011324503
U01654,22,0,2711.54,180.76933333333332,15,3.1113333333333335,1,0,1,2,4.813999999999999,22.2,0,5.70359225637641,2.333149283097555
U01655,23,1,0.0,0.0,1,1.81,7,0,0,2,1.05,1.0,1,-1.872054553864497,-0.6243857961887679
U01656,27,1,918.87,76.5725,12,3.1283333333333334,2,0,0,2,4.71,23.0,0,3.620897979013449,-0.5636198477780755
U01657,22,0,0.0,0.0,1,3.65,3,1,0,0,2.18,1.0,3,-1.3510457350839138,-0.7255861430821173
U01658,31,0,177.34,177.34,1,3.89,5,0,1,2,2.38,1.0,2,-1.1524300579822415,1.4739191727042957
U01659,27,0,540.38,180.12666666666667,3,3.1133333333333333,10,1,1,1,4.260000000000001,9.333333333333334,2,0.5475153414484478,1.2082385136011062
U01660,25,0,95.21000000000001,47.605000000000004,2,3.02,11,0,1,0,3.71,7.0,1,-0.40619619138327656,0.4397751356431781
U01661,27,0,0.0,0.0,1,3.32,11,1,0,1,1.07,5.0,3,-1.803141805365699,-1.1172202834278435
U01662,28,1,2154.37,143.62466666666666,15,3.3066666666666666,6,0,0,2,4.84,22.0,0,5.060206432230407,0.04892208426296428
U01663,28,0,0.0,0.0,2,3.0,8,1,0,1,3.1,2.0,3,-0.9857508910701875,-1.1531756472741341
U01664,23,0,415.51,207.755,2,3.065,0,2,0,1,3.2249999999999996,6.5,3,0.12109052230845797,0.5489957219786444
U01665,34,0,0.0,0.0,4,3.9575,3,1,0,1,3.9025,11.75,3,0.45895930272439517,-1.2888981980850474
U01666,28,0,589.19,42.085,14,2.785,4,0,0,1,4.747142857142856,22.714285714285715,0,3.455795145063698,-0.979782755442005
U01667,23,0,0.0,0.0,1,1.59,6,0,0,1,3.11,2.0,1,-0.9208423124536601,-0.779941114088737
U01668,27,0,0.0,0.0,1,1.13,7,1,0,1,2.38,1.0,1,-1.4103824003333465,-0.7314675874222937
U01669,30,0,53.86,26.93,2,3.575,6,1,0,1,3.315,10.5,3,-0.14086847827792304,-1.081282237911772
U01670,19,1,0.0,0.0,1,3.32,11,1,0,2,2.79,3.0,3,-1.279965626941347,-1.2475899005863673
U01671,25,1,839.93,55.99533333333333,15,2.9560000000000004,6,1,0,1,4.632000000000001,23.6,0,3.673537323561068,-0.8974019784845645
U01672,15,1,0.0,0.0,1,4.51,4,1,0,1,1.79,4.0,3,-1.34372574438001,-0.8261737312819436
U01673,16,1,0.0,0.0,1,1.73,7,2,0,1,3.46,6.0,1,-0.7112408986515795,-0.874249550059329
U01674,27,0,1224.07,87.43357142857143,14,2.9164285714285714,2,1,0,0,4.7749999999999995,22.5,0,4.094113373846676,-0.323670631234978
U01675,17,1,394.26,394.26,1,1.35,2,2,1,1,1.86,1.0,2,-1.075841937675182,3.4668927208470754
U01676,22,1,0.0,0.0,1,4.79,8,0,0,1,1.07,5.0,3,-1.6236627923514864,-1.0584517612229565
U01677,22,1,0.0,0.0,2,2.88,1,0,0,1,3.79,13.5,1,0.4757731868047882,-0.8551221120373252
U01678,31,0,0.0,0.0,1,4.73,7,2,0,0,3.46,6.0,3,-0.7288320510086408,-1.3969277440322816
U01679,16,0,0.0,0.0,1,4.45,4,0,0,1,1.56,4.0,3,-1.3332438769204582,-0.80640467107339
U01680,30,1,0.0,0.0,1,2.0,1,0,0,0,1.06,3.0,1,-1.4920525789628123,-0.3268313155217813
U01681,33,1,0.0,0.0,1,3.45,10,2,0,1,1.05,1.0,3,-2.176683357006369,-1.0919964326707108
U01682,21,1,0.0,0.0,2,3.99,5,1,0,0,3.2249999999999996,9.5,3,-0.28146587345954693,-1.073311991199956
U01683,19,0,326.02,326.02,1,2.69,1,2,1,0,3.43,12.0,2,0.2996461071771549,2.6514875147744497
U01684,26,0,0.0,0.0,2,1.9849999999999999,2,0,0,1,4.1049999999999995,7.0,1,0.10292179298779582,-0.8283475587618239
U01685,26,0,0.0,0.0,1,1.73,7,2,0,0,2.17,4.0,1,-1.359400089555541,-0.7767391580258435
U01686,32,1,0.0,0.0,1,2.01,8,0,0,1,2.18,1.0,1,-1.462336585058495,-0.8901181635210155
U01687,23,0,0.0,0.0,2,3.885,8,0,0,1,3.25,10.5,1,-0.21489784308705923,-1.3055451081458374
U01688,28,0,0.0,0.0,2,3.15,8,0,0,0,2.545,2.5,1,-1.074422598563206,-1.0515641241461555
U01689,30,0,0.0,0.0,1,3.32,11,1,0,1,3.46,6.0,3,-0.7824337265933429,-1.4479764870269527
U01690,27,1,0.0,0.0,4,4.3075,0,1,0,2,4.14,7.25,3,0.316555823870055,-1.1063072089809005
U01691,22,1,37.89,37.89,1,1.3,11,0,1,1,1.07,5.0,1,-1.7857041406194107,0.9515568947780948
U01692,26,1,1372.26,114.355,12,3.330833333333333,0,0,0,1,4.7749999999999995,22.5,0,4.158136365672232,-0.02488188219021816
U01693,21,1,276.37,138.185,2,2.6950000000000003,4,0,0,1,3.42,7.5,1,0.12153313710771586,-0.016469075625088682
U01694,35,1,342.61,342.61,1,4.84,10,2,1,2,1.05,1.0,2,-1.8226617311680935,2.147168016797928
U01695,32,1,1458.16,112.16615384615385,13,3.06923076923077,4,0,0,2,4.76,22.615384615384617,0,4.204598995447767,-0.29943290576849796
U01696,31,0,327.99,163.995,2,3.085,5,1,0,0,3.2249999999999996,9.5,1,0.13718412923826329,-0.0517228974293489
U01697,35,1,0.0,0.0,1,2.14,5,1,0,0,2.33,4.0,1,-1.1567152486929178,-0.7939517306203331
U01698,28,0,0.0,0.0,1,1.13,7,1,0,1,3.46,6.0,1,-0.6143961869166114,-0.9223333151222788
U01699,23,0,0.0,0.0,1,4.1,6,2,0,0,3.31,7.0,3,-0.6657357519563626,-1.1709016436464914
U01700,25,0,326.02,326.02,1,2.69,1,2,1,0,1.06,3.0,2,-1.3091571426363116,2.968392858332436
U01701,22,1,117.68,117.68,1,2.57,3,0,1,2,2.92,1.0,2,-0.9470026413763182,1.45650501545808
U01702,21,0,957.02,68.35857142857142,14,3.3164285714285713,1,1,0,0,4.635714285714286,23.571428571428573,0,3.8825586451425655,-0.47681426193182697
U01703,21,1,487.92,162.64000000000001,3,3.516666666666667,1,0,0,1,3.893333333333333,8.666666666666666,1,0.8397906100065327,0.1820361634125037
U01704,30,0,89.59,44.795,2,3.8100000000000005,0,1,0,1,3.1849999999999996,10.0,3,0.03536419618637024,-0.6519261230191661
U01705,28,1,472.28,472.28,1,4.74,9,1,1,2,2.38,1.0,2,-0.9677362899471869,2.8915890108957356
U01706,17,0,0.0,0.0,1,3.85,9,1,0,1,2.61,4.0,3,-1.1863380961114922,-1.154265898186037
U01707,32,1,119.04,39.68,3,4.16,2,0,0,1,4.183333333333334,7.666666666666667,3,0.402917910179609,-0.9168454277472635
U01708,22,1,1615.22,115.37285714285714,14,2.6457142857142855,6,2,0,1,4.719285714285713,22.928571428571427,0,4.25366073275147,-0.16567723477852594
U01709,35,0,0.0,0.0,1,2.14,5,1,0,0,3.23,10.0,1,-0.3448232415911243,-0.9844019876043475
U01710,32,1,394.26,394.26,1,1.35,2,2,1,2,1.86,1.0,2,-1.0959458468029974,3.272920071059364
U01711,15,0,53.86,53.86,1,2.47,6,1,1,2,2.99,4.0,2,-0.9741451340127734,0.9303913557471093
U01712,30,1,0.0,0.0,1,1.59,6,0,0,0,2.99,4.0,1,-0.8334053700555413,-0.790819827356173
U01713,15,1,451.58,112.895,4,2.7,2,0,0,2,3.9725,8.5,1,0.8842282862389294,-0.053329352377652336
U01714,24,0,0.0,0.0,1,3.02,3,2,0,0,2.18,1.0,3,-1.4367734470666262,-0.6787686147924757
U01715,27,1,0.0,0.0,1,4.51,4,1,0,0,3.44,7.0,3,-0.47065272378077,-1.1341668198891919
U01716,22,0,57.32,57.32,1,4.74,11,0,1,2,2.79,3.0,3,-1.2428573573593888,0.3592733777889517
U01717,20,1,299.57,299.57,1,3.74,3,1,1,0,3.07,7.0,2,-0.25797765570801034,2.3716093778952154
U01718,23,1,0.0,0.0,1,1.52,4,0,0,0,1.77,2.0,1,-1.3845658076897782,-0.4338233650743466
U01719,32,0,119.04,119.04,1,2.75,6,2,1,0,2.61,4.0,2,-1.119936477675694,1.2176131518339144
U01720,21,0,1655.97,110.398,15,3.2853333333333334,3,1,0,0,4.762,22.6,0,4.618794987952819,-0.06327042827621715
U01721,15,0,810.29,81.029,10,3.357,11,0,0,1,4.775,22.5,0,2.963210474014746,-0.9419542657059243
U01722,30,0,0.0,0.0,1,1.81,7,0,0,1,2.38,1.0,1,-1.3293882054251687,-0.8351372545904805
U01723,32,0,0.0,0.0,1,1.52,4,0,0,0,1.77,2.0,1,-1.3793027484664853,-0.5460079632387153
U01724,17,1,1227.77,76.735625,16,3.0875,4,0,0,1,4.6775,23.25,0,4.347694557011995,-0.4406258353041132
U01725,33,1,0.0,0.0,2,1.325,4,0,0,0,3.2649999999999997,6.5,1,-0.34823529295465344,-0.7496632935662446
U01726,32,0,1008.6800000000001,77.59076923076924,13,3.0107692307692306,4,0,0,1,4.73,22.846153846153847,0,3.768044804812255,-0.6559139054408822
U01727,15,0,0.0,0.0,1,3.93,2,2,0,1,1.86,1.0,3,-1.533785282392097,-0.6570421294434691
U01728,33,0,0.0,0.0,2,3.745,4,0,0,0,3.205,4.5,1,-0.5261235373024908,-1.0614241330749266
U01729,29,0,2400.05,160.00333333333336,15,2.896666666666667,10,0,1,1,4.787999999999999,22.4,0,5.058646070529924,1.592504566743169
U01730,27,0,0.0,0.0,1,2.61,4,0,0,1,1.77,2.0,1,-1.3911427614121863,-0.6816532648152079
U01731,28,1,0.0,0.0,1,4.1,6,2,0,1,2.61,4.0,3,-1.1890132319413695,-1.1278217964435246
U01732,17,0,0.0,0.0,2,4.585,4,0,0,2,3.2800000000000002,10.0,3,-0.09929785463016787,-1.1602380700124966
U01733,20,0,575.94,143.985,4,3.085,3,2,0,0,3.9525,11.75,3,1.0582859405416607,0.017093719434305227
U01734,29,1,445.06,148.35333333333332,3,2.32,1,2,1,2,4.156666666666666,10.666666666666666,2,0.7231119860195232,1.5330944016398065
U01735,29,1,57.32,57.32,1,4.74,11,0,1,1,2.83,1.0,3,-1.3859712644264754,0.3684940146414132
U01736,17,1,0.0,0.0,1,3.6,3,2,0,2,2.92,1.0,3,-1.1687800660986067,-0.8388816951396176
U01737,23,1,0.0,0.0,1,1.28,9,1,0,0,1.06,3.0,1,-1.8656501274683384,-0.6146377174806384
U01738,16,0,0.0,0.0,1,4.45,4,0,0,2,1.77,2.0,3,-1.404002429383159,-0.8552432694393062
U01739,19,1,0.0,0.0,1,2.98,8,0,0,0,2.83,1.0,1,-1.193679222140476,-0.9224607113207918
U01740,20,1,0.0,0.0,1,2.98,8,0,0,1,2.61,4.0,1,-1.0685133401991669,-0.9785091411720693
U01741,30,1,0.0,0.0,2,2.95,3,1,0,0,3.09,4.0,1,-0.6646234673325201,-0.8474825153661105
U01742,30,0,0.0,0.0,2,4.119999999999999,6,1,0,0,2.99,4.0,3,-0.8121476093379677,-1.174178875204777
U01743,15,1,0.0,0.0,1,1.81,7,0,0,0,1.55,3.0,1,-1.5050917608826682,-0.538347352378883
U01744,22,1,665.26,166.315,4,3.9625,1,0,0,2,3.98,9.0,1,1.1828008334985887,0.1414713613551313
U01745,21,0,1622.6399999999999,124.81846153846153,13,3.2546153846153847,3,1,0,2,4.76,22.615384615384617,0,4.342606119078923,-0.05414500397427711
U01746,24,1,1607.25,114.80357142857143,14,3.3685714285714283,5,1,0,2,4.7749999999999995,22.5,0,4.347520376223488,-0.2625260482790154
U01747,19,0,177.34,44.335,4,3.6925,5,2,0,2,4.125,8.25,3,0.33245732301120856,-0.9466911505442839
U01748,22,1,394.26,394.26,1,1.35,2,2,1,0,1.86,1.0,2,-1.0730178065949594,3.4596709557877316
U01749,31,0,276.37,276.37,1,2.72,4,0,1,2,1.79,4.0,2,-0.9719708557192231,2.2985966437799066
U01750,24,1,627.6600000000001,156.91500000000002,4,3.435,1,1,0,0,3.9525,11.75,1,1.2598755140390672,0.1699488658998299
U01751,25,0,0.78,0.78,1,3.89,7,0,1,1,2.83,1.0,1,-1.2985175087177852,0.3889051093650788
U01752,34,0,301.98,75.495,4,2.8,0,0,0,0,3.94,8.5,1,0.7886809151833843,-0.3472682062902786
U01753,17,0,0.0,0.0,1,2.0,1,0,0,0,1.06,3.0,1,-1.4677817638871673,-0.21770205735438958
U01754,22,1,0.0,0.0,1,3.64,0,1,0,1,3.1,2.0,3,-0.8208658000548433,-0.7036321976425775
U01755,26,0,285.05,285.05,1,1.96,1,1,1,0,1.06,3.0,2,-1.2758337380662832,2.8319265697840548
U01756,21,1,0.0,0.0,2,1.505,7,1,0,1,4.17,9.0,1,-0.003384277052399381,-1.0099095980899446
U01757,26,0,0.0,0.0,1,2.88,9,1,0,1,1.06,3.0,3,-1.8755815324272602,-0.9192539551803179
U01758,16,0,326.02,326.02,1,2.69,1,2,1,1,1.06,3.0,2,-1.3085253181070158,3.01585350636119
U01759,21,1,276.37,276.37,1,2.72,4,0,1,1,3.44,7.0,2,-0.0929290386123413,2.2335645229876118
U01760,19,1,490.9,490.9,1,4.55,0,1,1,0,1.55,3.0,2,-0.7656790608733417,3.7739725885599276
U01761,31,1,0.0,0.0,2,2.44,1,0,0,1,3.4450000000000003,9.0,1,0.003636268604972279,-0.8015228491654898
U01762,33,1,1427.04,95.136,15,3.624666666666667,8,0,0,2,4.71,23.0,0,4.256740786909769,-0.7325699318109721
U01763,24,1,248.1,248.1,1,1.2,0,1,1,1,1.55,3.0,2,-1.111301810532078,2.710852828117146
U01764,30,1,285.05,142.525,2,3.2,1,1,0,0,1.695,3.5,1,-0.8302100733495454,0.29459782138388263
U01765,24,0,0.0,0.0,1,2.01,8,0,0,2,1.55,3.0,1,-1.5528199140012855,-0.8175194910439534
U01766,33,0,623.0799999999999,207.6933333333333,3,2.9633333333333334,2,0,1,2,3.9499999999999997,11.666666666666666,2,1.0660801927602193,1.7763992203873744
U01767,15,0,0.0,0.0,1,4.44,5,1,0,1,2.33,4.0,3,-1.152564924774021,-0.95894388358084
U01768,26,0,0.0,0.0,2,4.19,2,0,0,1,3.24,6.0,3,-0.3325941448917845,-1.002261710779472
U01769,15,1,53.86,13.465,4,3.1875,5,1,0,1,4.3025,8.75,1,0.3930216519750351,-1.0071425864884003
U01770,22,0,0.0,0.0,2,4.695,2,0,0,1,3.9299999999999997,9.0,3,0.16148530930507246,-1.141805446865169
U01771,21,1,347.48999999999995,115.82999999999998,3,2.2133333333333334,4,0,1,0,4.226666666666667,9.666666666666666,2,0.6538875967462728,1.3645741544603072
U01772,32,0,0.0,0.0,1,2.01,8,0,0,2,1.86,1.0,1,-1.5836071114278083,-0.9159216588296898
U01773,17,1,2596.54,162.28375,16,3.124375,0,1,1,2,4.7993749999999995,22.3125,0,5.6403245114426275,2.277965986631411
U01774,17,1,0.0,0.0,1,4.94,2,1,0,2,3.36,14.0,3,0.07718219972465182,-1.126343394124014
U01775,31,0,0.0,0.0,2,3.0999999999999996,4,0,0,0,3.275,12.0,1,0.060257374760989954,-1.0394521453071974
U01776,30,0,0.0,0.0,2,2.645,1,0,0,0,1.72,2.0,1,-1.1772471144217795,-0.517868057952847
U01777,27,1,0.0,0.0,1,2.2,11,1,0,1,2.83,1.0,1,-1.4016405381630435,-1.1232769082235479
U01778,24,0,0.0,0.0,2,4.055,3,1,0,2,3.125,7.0,3,-0.4353197967653434,-1.0736847147826216
U01779,31,1,0.0,0.0,1,4.72,8,2,0,2,2.79,3.0,3,-1.2799779612695368,-1.4035839399053753
U01780,27,1,346.71,346.71,1,1.23,10,0,1,0,3.32,14.0,2,0.2709440700823642,2.4373692250866323
U01781,30,1,0.0,0.0,1,3.45,10,2,0,2,1.05,1.0,3,-2.181235465891351,-1.1048941090960729
U01782,17,0,0.0,0.0,1,3.85,9,1,0,0,2.5,3.0,3,-1.2964405188803143,-1.0879202588035137
U01783,28,1,57.32,19.106666666666666,3,3.78,1,0,0,1,4.116666666666667,8.0,1,0.3731883301744394,-0.9052210399565797
U01784,32,0,119.04,119.04,1,2.75,6,2,1,2,2.61,4.0,2,-1.1342246288599356,1.1314594745290734
U01785,34,0,0.0,0.0,1,4.73,7,2,0,0,1.86,1.0,3,-1.7349180114829852,-1.1830551602079293
U01786,25,0,1539.78,118.44461538461539,13,3.1830769230769227,6,0,0,2,4.79,22.384615384615383,0,4.227541368133329,-0.3059263418319647
U01787,30,0,266.93,133.465,2,3.285,0,0,1,0,1.47,3.5,2,-0.9397333288142289,1.7993711818724814
U01788,15,1,89.59,44.795,2,3.7350000000000003,0,0,0,0,3.1,2.0,1,-0.48978516783533727,-0.321381084790848
U01789,33,0,1442.1299999999999,96.142,15,3.234,3,1,0,1,4.813999999999999,22.2,0,4.374132232452184,-0.395049586608719
U01790,25,1,299.57,299.57,1,3.74,3,1,1,0,3.44,7.0,2,-0.11526259476645925,2.276308998289802
U01791,31,0,53.86,26.93,2,3.63,6,0,0,2,3.235,8.0,1,-0.27574554823347247,-1.0915352629978157
U01792,15,1,53.86,53.86,1,2.47,6,1,1,0,2.61,4.0,2,-1.1239048666930003,1.0844101846421355
U01793,30,1,0.0,0.0,1,3.93,2,2,0,1,1.86,1.0,3,-1.5597840752725012,-0.7862908290955662
U01794,26,1,0.0,0.0,1,2.0,1,0,0,1,1.06,3.0,1,-1.4957406989454145,-0.3296692712047909
U01795,15,0,1145.56,88.11999999999999,13,2.9646153846153847,0,0,0,1,4.88,21.692307692307693,0,4.046846436284804,-0.1493682297682229
U01796,15,1,0.0,0.0,1,2.67,11,0,0,2,1.07,5.0,1,-1.718369781692523,-0.9170998311935787
U01797,33,1,490.9,490.9,1,4.55,0,1,1,1,1.55,3.0,2,-0.7849189810987773,3.590059659514569
U01798,18,1,487.92,487.92,1,3.64,1,0,1,0,1.06,3.0,2,-0.9042894873937636,3.906630190826747
U01799,33,0,0.0,0.0,1,3.15,1,0,0,0,1.06,3.0,1,-1.4911177552658836,-0.529388898068007
U01800,25,0,248.1,124.05,2,2.4,0,1,0,1,3.2249999999999996,6.5,1,0.00645597311340186,0.10839422550365586
U01801,20,1,394.26,394.26,1,1.35,2,2,1,1,1.86,1.0,2,-1.078433904382321,3.436713558620017
U01802,15,0,276.37,276.37,1,2.72,4,0,1,1,3.43,12.0,2,0.2889868782380323,2.224042528255167
U01803,27,0,342.61,114.20333333333333,3,3.6799999999999997,9,1,0,0,3.9800000000000004,9.0,3,0.35869942406124244,-0.6692864455290397
U01804,20,0,0.0,0.0,2,3.71,5,0,0,0,2.3,1.5,1,-1.1318907930804536,-0.8409384168788628
U01805,21,1,431.96000000000004,28.797333333333334,15,2.834,2,1,0,1,4.762,22.6,0,3.386841771756647,-0.9574204545016503
U01806,26,1,0.0,0.0,1,4.14,6,1,0,2,2.99,4.0,3,-0.954540514791907,-1.1866024885245572
U01807,31,1,490.9,245.45,2,3.7649999999999997,0,0,0,1,2.08,3.5,1,-0.3083459107033446,0.8342728772074255
